nc6,nc10,uni6,uni10,acc_dssp,acc_consensus,f1_score
6,15,0.32,0.5,0.7441758241758242,0.7441758241758242,0.7478731415825282
6,16,0.25,0.5,0.7441758241758242,0.7441758241758242,0.747590056298953
6,15,0.35,0.5,0.7437362637362638,0.7437362637362638,0.7474270957987514
5,11,0.28,0.5,0.7437362637362638,0.7437362637362638,0.7372096273486624
6,16,0.3,0.5,0.7437362637362638,0.7437362637362638,0.7471485182533342
6,16,0.32,0.5,0.7437362637362638,0.7437362637362638,0.7471485182533342
6,16,0.35,0.5,0.7432967032967033,0.7432967032967033,0.7466740627758883
5,11,0.25,0.5,0.7428571428571429,0.7428571428571429,0.7362070063004882
5,11,0.3,0.5,0.7428571428571429,0.7428571428571429,0.7367068250143476
6,12,0.4,0.65,0.741978021978022,0.741978021978022,0.7437174492212172
6,15,0.28,0.7,0.741978021978022,0.741978021978022,0.7426508302649112
6,15,0.25,0.7,0.741978021978022,0.741978021978022,0.7426508302649112
6,15,0.32,0.7,0.7415384615384616,0.7415384615384616,0.7421877369007803
6,15,0.3,0.7,0.7415384615384616,0.7415384615384616,0.7421877369007803
5,11,0.35,0.5,0.7415384615384616,0.7415384615384616,0.7376151998677597
6,11,0.4,0.65,0.7415384615384616,0.7415384615384616,0.7433006993006993
6,12,0.38,0.7,0.7410989010989011,0.7410989010989011,0.741823146019217
6,10,0.4,0.65,0.7410989010989011,0.7410989010989011,0.7428839185663805
6,15,0.35,0.7,0.7410989010989011,0.7410989010989011,0.7416745213658573
6,13,0.4,0.65,0.7410989010989011,0.7410989010989011,0.7427637472352672
6,13,0.28,0.55,0.7410989010989011,0.7410989010989011,0.7448563119352677
6,11,0.38,0.7,0.7410989010989011,0.7410989010989011,0.741823146019217
6,13,0.25,0.55,0.7410989010989011,0.7410989010989011,0.7448563119352677
6,13,0.3,0.55,0.7406593406593407,0.7406593406593407,0.7444246355623105
6,13,0.32,0.55,0.7406593406593407,0.7406593406593407,0.7444246355623105
6,14,0.38,0.55,0.7406593406593407,0.7406593406593407,0.7443915912469563
6,10,0.38,0.7,0.7406593406593407,0.7406593406593407,0.7414092799082781
6,13,0.38,0.7,0.7402197802197802,0.7402197802197802,0.7408971732309411
6,13,0.35,0.55,0.7402197802197802,0.7402197802197802,0.7439974806490643
6,14,0.4,0.65,0.7397802197802198,0.7397802197802198,0.7412656937548351
5,10,0.32,0.5,0.7393406593406593,0.7393406593406593,0.7335984772051196
6,14,0.38,0.7,0.7393406593406593,0.7393406593406593,0.7398695103716625
6,16,0.28,0.7,0.7393406593406593,0.7393406593406593,0.7397150711118307
6,16,0.25,0.7,0.7393406593406593,0.7393406593406593,0.7397150711118307
6,15,0.38,0.5,0.7393406593406593,0.7393406593406593,0.7430449569622433
6,16,0.32,0.7,0.7389010989010989,0.7389010989010989,0.7392500072871426
6,16,0.3,0.7,0.7389010989010989,0.7389010989010989,0.7392500072871426
5,10,0.28,0.5,0.7389010989010989,0.7389010989010989,0.7316793896735507
6,12,0.4,0.6,0.7389010989010989,0.7389010989010989,0.7419888827811522
6,16,0.38,0.5,0.7389010989010989,0.7389010989010989,0.7422070785768365
6,16,0.35,0.7,0.7384615384615385,0.7384615384615385,0.7387318937915254
6,13,0.4,0.6,0.7384615384615385,0.7384615384615385,0.7414936971928588
5,10,0.3,0.5,0.738021978021978,0.738021978021978,0.7311950702586154
6,14,0.4,0.6,0.738021978021978,0.738021978021978,0.7409164809383285
6,11,0.4,0.6,0.738021978021978,0.738021978021978,0.7411671159232572
5,10,0.25,0.5,0.738021978021978,0.738021978021978,0.730669691598724
6,10,0.4,0.6,0.7375824175824176,0.7375824175824176,0.7407443435146183
5,11,0.38,0.5,0.7375824175824176,0.7375824175824176,0.7347216008894432
6,15,0.4,0.65,0.7371428571428571,0.7371428571428571,0.7383320973442472
5,10,0.35,0.5,0.7367032967032967,0.7367032967032967,0.7322194170025003
6,15,0.4,0.6,0.7367032967032967,0.7367032967032967,0.73927347031318
6,15,0.38,0.7,0.7362637362637363,0.7362637362637363,0.7365630668822011
5,12,0.4,0.5,0.7362637362637363,0.7362637362637363,0.7371450661943239
6,13,0.38,0.55,0.7349450549450549,0.7349450549450549,0.738803735626313
6,14,0.28,0.5,0.7349450549450549,0.7349450549450549,0.7387531362087142
6,14,0.25,0.5,0.7349450549450549,0.7349450549450549,0.7387531362087142
6,12,0.25,0.55,0.7345054945054945,0.7345054945054945,0.7382864534549929
6,14,0.32,0.5,0.7345054945054945,0.7345054945054945,0.7383230867361149
6,12,0.28,0.55,0.7345054945054945,0.7345054945054945,0.7382864534549929
6,14,0.3,0.5,0.7345054945054945,0.7345054945054945,0.7383230867361149
6,12,0.32,0.55,0.734065934065934,0.734065934065934,0.7378572911484279
6,12,0.3,0.55,0.734065934065934,0.734065934065934,0.7378572911484279
6,14,0.35,0.5,0.734065934065934,0.734065934065934,0.7379042939032956
6,16,0.38,0.7,0.7336263736263736,0.7336263736263736,0.7335982726669531
6,16,0.4,0.65,0.7336263736263736,0.7336263736263736,0.7343462917732236
6,12,0.35,0.55,0.7336263736263736,0.7336263736263736,0.7374431565948476
6,16,0.4,0.6,0.7331868131868132,0.7331868131868132,0.7351069173706029
6,15,0.4,0.55,0.7327472527472527,0.7327472527472527,0.7358071564343743
5,10,0.38,0.5,0.7327472527472527,0.7327472527472527,0.7293799819551061
6,16,0.4,0.55,0.7318681318681318,0.7318681318681318,0.7341959379677871
6,11,0.25,0.55,0.7305494505494505,0.7305494505494505,0.7343336370443294
6,11,0.28,0.55,0.7305494505494505,0.7305494505494505,0.7343336370443294
6,11,0.32,0.55,0.7301098901098901,0.7301098901098901,0.7339056171319143
6,14,0.38,0.5,0.7301098901098901,0.7301098901098901,0.7340335654713726
6,11,0.3,0.55,0.7301098901098901,0.7301098901098901,0.7339056171319143
6,11,0.35,0.55,0.7296703296703296,0.7296703296703296,0.7334975217271167
6,10,0.25,0.55,0.7296703296703296,0.7296703296703296,0.7334557907146709
6,10,0.28,0.55,0.7296703296703296,0.7296703296703296,0.7334557907146709
6,10,0.32,0.55,0.7292307692307692,0.7292307692307692,0.7330279838518409
6,10,0.3,0.55,0.7292307692307692,0.7292307692307692,0.7330279838518409
6,10,0.35,0.55,0.7287912087912088,0.7287912087912088,0.7326210211654659
6,12,0.38,0.55,0.7287912087912088,0.7287912087912088,0.7327155840121404
5,11,0.4,0.5,0.727032967032967,0.727032967032967,0.7272433550325426
6,15,0.4,0.5,0.7265934065934065,0.7265934065934065,0.7300342378709725
6,14,0.4,0.55,0.7265934065934065,0.7265934065934065,0.7301724402155849
6,16,0.4,0.5,0.7257142857142858,0.7257142857142858,0.7284731434453475
6,12,0.4,0.7,0.7252747252747253,0.7252747252747253,0.7249199246801016
6,11,0.4,0.7,0.7252747252747253,0.7252747252747253,0.7249199246801016
6,10,0.4,0.7,0.7248351648351649,0.7248351648351649,0.7245099968646892
6,11,0.38,0.55,0.7248351648351649,0.7248351648351649,0.7287850765777376
6,13,0.4,0.7,0.7243956043956044,0.7243956043956044,0.7239788505380981
6,13,0.28,0.5,0.7243956043956044,0.7243956043956044,0.7281180533751963
6,13,0.25,0.5,0.7243956043956044,0.7243956043956044,0.7281180533751963
5,10,0.4,0.5,0.723956043956044,0.723956043956044,0.723956043956044
6,10,0.38,0.55,0.723956043956044,0.723956043956044,0.7279113900025813
6,13,0.3,0.5,0.723956043956044,0.723956043956044,0.7276923257832763
6,13,0.32,0.5,0.723956043956044,0.723956043956044,0.7276923257832763
6,14,0.4,0.7,0.7235164835164836,0.7235164835164836,0.7229127873030312
6,13,0.35,0.5,0.7235164835164836,0.7235164835164836,0.7272966068718497
6,15,0.4,0.7,0.7208791208791209,0.7208791208791209,0.7200137386606884
6,13,0.4,0.55,0.7208791208791209,0.7208791208791209,0.7247332938645455
6,13,0.38,0.5,0.7191208791208791,0.7191208791208791,0.7230655694475145
6,16,0.4,0.7,0.7186813186813187,0.7186813186813187,0.7174429759101424
6,14,0.4,0.5,0.7178021978021978,0.7178021978021978,0.7217553594318163
6,12,0.4,0.55,0.7151648351648352,0.7151648351648352,0.7192261705278713
6,11,0.4,0.55,0.7112087912087912,0.7112087912087912,0.7153680993821264
6,10,0.4,0.55,0.7103296703296703,0.7103296703296703,0.7145077780061279
6,13,0.4,0.5,0.7068131868131868,0.7068131868131868,0.7110663263058759
6,12,0.28,0.5,0.7046153846153846,0.7046153846153846,0.707926891957474
6,12,0.25,0.5,0.7046153846153846,0.7046153846153846,0.707926891957474
6,12,0.3,0.5,0.7041758241758241,0.7041758241758241,0.7075075432999903
6,12,0.32,0.5,0.7041758241758241,0.7041758241758241,0.7075075432999903
6,12,0.35,0.5,0.7037362637362637,0.7037362637362637,0.7071476403243181
6,12,0.38,0.5,0.7002197802197803,0.7002197802197803,0.7039184082230961
6,11,0.28,0.5,0.6958241758241758,0.6958241758241758,0.6988193225746795
6,11,0.25,0.5,0.6958241758241758,0.6958241758241758,0.6988193225746795
6,11,0.32,0.5,0.6953846153846154,0.6953846153846154,0.6984028603829334
6,11,0.3,0.5,0.6953846153846154,0.6953846153846154,0.6984028603829334
6,11,0.35,0.5,0.694945054945055,0.694945054945055,0.6980597300597301
6,11,0.38,0.5,0.6914285714285714,0.6914285714285714,0.6948879139198615
6,10,0.28,0.5,0.690989010989011,0.690989010989011,0.6938137694275174
6,10,0.25,0.5,0.690989010989011,0.690989010989011,0.6938137694275174
6,12,0.4,0.5,0.6905494505494505,0.6905494505494505,0.6949915238190532
6,10,0.3,0.5,0.6905494505494505,0.6905494505494505,0.6933987237284632
6,10,0.32,0.5,0.6905494505494505,0.6905494505494505,0.6933987237284632
6,10,0.35,0.5,0.6901098901098901,0.6901098901098901,0.6930638830728068
6,10,0.38,0.5,0.6865934065934066,0.6865934065934066,0.6899203075693673
6,11,0.4,0.5,0.6826373626373626,0.6826373626373626,0.6870747453974196
6,10,0.4,0.5,0.6795604395604395,0.6795604395604395,0.6839900358081266
7,10,0.28,0.6,0.5885714285714285,0.5885714285714285,0.5662223279367137
7,10,0.32,0.6,0.5885714285714285,0.5885714285714285,0.5662223279367137
7,12,0.28,0.6,0.5885714285714285,0.5885714285714285,0.5662223279367137
7,12,0.25,0.6,0.5885714285714285,0.5885714285714285,0.5662223279367137
7,12,0.32,0.6,0.5885714285714285,0.5885714285714285,0.5662223279367137
7,12,0.3,0.6,0.5885714285714285,0.5885714285714285,0.5662223279367137
7,10,0.3,0.6,0.5885714285714285,0.5885714285714285,0.5662223279367137
7,11,0.3,0.6,0.5885714285714285,0.5885714285714285,0.5662223279367137
7,11,0.32,0.6,0.5885714285714285,0.5885714285714285,0.5662223279367137
7,11,0.25,0.6,0.5885714285714285,0.5885714285714285,0.5662223279367137
7,11,0.28,0.6,0.5885714285714285,0.5885714285714285,0.5662223279367137
7,10,0.25,0.6,0.5885714285714285,0.5885714285714285,0.5662223279367137
7,12,0.38,0.6,0.5881318681318681,0.5881318681318681,0.5656599495985685
7,11,0.35,0.6,0.5881318681318681,0.5881318681318681,0.5656599495985685
7,10,0.38,0.6,0.5881318681318681,0.5881318681318681,0.5656599495985685
7,11,0.38,0.6,0.5881318681318681,0.5881318681318681,0.5656599495985685
7,12,0.35,0.6,0.5881318681318681,0.5881318681318681,0.5656599495985685
7,10,0.35,0.6,0.5881318681318681,0.5881318681318681,0.5656599495985685
7,11,0.4,0.6,0.5876923076923077,0.5876923076923077,0.5650971636485923
7,14,0.28,0.55,0.5876923076923077,0.5876923076923077,0.5658856157856484
7,12,0.4,0.6,0.5876923076923077,0.5876923076923077,0.5650971636485923
7,14,0.25,0.55,0.5876923076923077,0.5876923076923077,0.5658856157856484
7,14,0.3,0.55,0.5876923076923077,0.5876923076923077,0.5658856157856484
7,10,0.4,0.6,0.5876923076923077,0.5876923076923077,0.5650971636485923
7,14,0.32,0.55,0.5876923076923077,0.5876923076923077,0.5658856157856484
7,14,0.35,0.55,0.5872527472527472,0.5872527472527472,0.5653248312423197
7,13,0.25,0.6,0.5872527472527472,0.5872527472527472,0.564533969266477
7,13,0.3,0.6,0.5872527472527472,0.5872527472527472,0.564533969266477
7,14,0.25,0.6,0.5872527472527472,0.5872527472527472,0.5639325532486618
7,14,0.38,0.55,0.5872527472527472,0.5872527472527472,0.5653248312423197
7,13,0.28,0.6,0.5872527472527472,0.5872527472527472,0.564533969266477
7,13,0.32,0.6,0.5872527472527472,0.5872527472527472,0.564533969266477
7,14,0.3,0.6,0.5872527472527472,0.5872527472527472,0.5639325532486618
7,14,0.32,0.6,0.5872527472527472,0.5872527472527472,0.5639325532486618
7,14,0.28,0.6,0.5872527472527472,0.5872527472527472,0.5639325532486618
7,13,0.35,0.6,0.5868131868131868,0.5868131868131868,0.5639703656305329
7,14,0.3,0.5,0.5868131868131868,0.5868131868131868,0.5657376189308665
7,14,0.28,0.5,0.5868131868131868,0.5868131868131868,0.5657376189308665
7,14,0.35,0.6,0.5868131868131868,0.5868131868131868,0.5633671216670255
7,14,0.25,0.5,0.5868131868131868,0.5868131868131868,0.5657376189308665
7,14,0.38,0.6,0.5868131868131868,0.5868131868131868,0.5633671216670255
7,13,0.38,0.6,0.5868131868131868,0.5868131868131868,0.5639703656305329
7,14,0.4,0.55,0.5868131868131868,0.5868131868131868,0.5647636423146627
7,14,0.32,0.5,0.5868131868131868,0.5868131868131868,0.5657376189308665
7,15,0.25,0.55,0.5863736263736263,0.5863736263736263,0.5634063519176845
7,15,0.28,0.55,0.5863736263736263,0.5863736263736263,0.5634063519176845
7,15,0.32,0.55,0.5863736263736263,0.5863736263736263,0.5634063519176845
7,13,0.4,0.6,0.5863736263736263,0.5863736263736263,0.5634063519176845
7,15,0.3,0.55,0.5863736263736263,0.5863736263736263,0.5634063519176845
7,14,0.4,0.6,0.5863736263736263,0.5863736263736263,0.5628012763083248
7,14,0.35,0.5,0.5863736263736263,0.5863736263736263,0.5651790135063909
7,14,0.38,0.5,0.5863736263736263,0.5863736263736263,0.5651790135063909
7,15,0.35,0.55,0.5859340659340659,0.5859340659340659,0.5628419273034658
7,14,0.4,0.5,0.5859340659340659,0.5859340659340659,0.5646200080926423
7,15,0.38,0.55,0.5859340659340659,0.5859340659340659,0.5628419273034658
7,13,0.3,0.55,0.5854945054945055,0.5854945054945055,0.564640996616791
7,13,0.32,0.55,0.5854945054945055,0.5854945054945055,0.564640996616791
7,13,0.25,0.55,0.5854945054945055,0.5854945054945055,0.564640996616791
7,15,0.4,0.55,0.5854945054945055,0.5854945054945055,0.5622770909620168
7,13,0.28,0.55,0.5854945054945055,0.5854945054945055,0.564640996616791
7,15,0.3,0.6,0.585054945054945,0.585054945054945,0.5606901852692892
7,15,0.3,0.5,0.585054945054945,0.585054945054945,0.5627135937997362
7,15,0.32,0.5,0.585054945054945,0.585054945054945,0.5627135937997362
7,15,0.28,0.6,0.585054945054945,0.585054945054945,0.5606901852692892
7,13,0.35,0.55,0.585054945054945,0.585054945054945,0.5640829739612229
7,13,0.38,0.55,0.585054945054945,0.585054945054945,0.5640829739612229
7,15,0.25,0.5,0.585054945054945,0.585054945054945,0.5627135937997362
7,15,0.32,0.6,0.585054945054945,0.585054945054945,0.5606901852692892
7,15,0.28,0.5,0.585054945054945,0.585054945054945,0.5627135937997362
7,15,0.25,0.6,0.585054945054945,0.585054945054945,0.5606901852692892
7,15,0.35,0.6,0.5846153846153846,0.5846153846153846,0.560121437212492
7,15,0.35,0.5,0.5846153846153846,0.5846153846153846,0.5621509764817648
7,13,0.4,0.55,0.5846153846153846,0.5846153846153846,0.5635245524870366
7,15,0.38,0.5,0.5846153846153846,0.5846153846153846,0.5621509764817648
7,15,0.38,0.6,0.5846153846153846,0.5846153846153846,0.560121437212492
7,15,0.4,0.6,0.5841758241758241,0.5841758241758241,0.5595522686953445
7,13,0.25,0.5,0.5841758241758241,0.5841758241758241,0.564116204030102
7,12,0.28,0.55,0.5841758241758241,0.5841758241758241,0.564116204030102
7,12,0.25,0.55,0.5841758241758241,0.5841758241758241,0.564116204030102
7,12,0.3,0.55,0.5841758241758241,0.5841758241758241,0.564116204030102
7,13,0.28,0.5,0.5841758241758241,0.5841758241758241,0.564116204030102
7,15,0.4,0.5,0.5841758241758241,0.5841758241758241,0.5615879510984306
7,12,0.32,0.55,0.5841758241758241,0.5841758241758241,0.564116204030102
7,13,0.3,0.5,0.5841758241758241,0.5841758241758241,0.564116204030102
7,13,0.32,0.5,0.5841758241758241,0.5841758241758241,0.564116204030102
7,11,0.3,0.55,0.5837362637362637,0.5837362637362637,0.5637501522998053
7,11,0.32,0.55,0.5837362637362637,0.5837362637362637,0.5637501522998053
7,11,0.25,0.55,0.5837362637362637,0.5837362637362637,0.5637501522998053
7,12,0.38,0.55,0.5837362637362637,0.5837362637362637,0.5635605322456017
7,11,0.28,0.55,0.5837362637362637,0.5837362637362637,0.5637501522998053
7,13,0.35,0.5,0.5837362637362637,0.5837362637362637,0.5635605322456017
7,13,0.38,0.5,0.5837362637362637,0.5837362637362637,0.5635605322456017
7,12,0.35,0.55,0.5837362637362637,0.5837362637362637,0.5635605322456017
7,13,0.4,0.5,0.5832967032967032,0.5832967032967032,0.5630044663507698
7,10,0.28,0.55,0.5832967032967032,0.5832967032967032,0.5633841072813491
7,10,0.25,0.55,0.5832967032967032,0.5832967032967032,0.5633841072813491
7,10,0.32,0.55,0.5832967032967032,0.5832967032967032,0.5633841072813491
7,12,0.4,0.55,0.5832967032967032,0.5832967032967032,0.5630044663507698
7,11,0.38,0.55,0.5832967032967032,0.5832967032967032,0.5631946738060641
7,10,0.3,0.55,0.5832967032967032,0.5832967032967032,0.5633841072813491
7,11,0.35,0.55,0.5832967032967032,0.5832967032967032,0.5631946738060641
7,10,0.25,0.65,0.5828571428571429,0.5828571428571429,0.5565708214232888
7,10,0.32,0.65,0.5828571428571429,0.5828571428571429,0.5565708214232888
7,10,0.3,0.65,0.5828571428571429,0.5828571428571429,0.5565708214232888
7,10,0.28,0.65,0.5828571428571429,0.5828571428571429,0.5565708214232888
7,12,0.32,0.65,0.5828571428571429,0.5828571428571429,0.5565708214232888
7,11,0.32,0.65,0.5828571428571429,0.5828571428571429,0.5565708214232888
7,10,0.35,0.55,0.5828571428571429,0.5828571428571429,0.5628288221040287
7,11,0.3,0.65,0.5828571428571429,0.5828571428571429,0.5565708214232888
7,11,0.25,0.65,0.5828571428571429,0.5828571428571429,0.5565708214232888
7,10,0.38,0.55,0.5828571428571429,0.5828571428571429,0.5628288221040287
7,12,0.25,0.65,0.5828571428571429,0.5828571428571429,0.5565708214232888
7,11,0.4,0.55,0.5828571428571429,0.5828571428571429,0.5626388015850855
7,11,0.28,0.65,0.5828571428571429,0.5828571428571429,0.5565708214232888
7,12,0.28,0.65,0.5828571428571429,0.5828571428571429,0.5565708214232888
7,12,0.3,0.65,0.5828571428571429,0.5828571428571429,0.5565708214232888
7,11,0.35,0.65,0.5824175824175825,0.5824175824175825,0.5559961663811473
7,12,0.35,0.65,0.5824175824175825,0.5824175824175825,0.5559961663811473
7,10,0.4,0.55,0.5824175824175825,0.5824175824175825,0.5622731435820264
7,10,0.35,0.65,0.5824175824175825,0.5824175824175825,0.5559961663811473
7,10,0.38,0.65,0.5824175824175825,0.5824175824175825,0.5559961663811473
7,11,0.38,0.65,0.5824175824175825,0.5824175824175825,0.5559961663811473
7,12,0.38,0.65,0.5824175824175825,0.5824175824175825,0.5559961663811473
7,10,0.4,0.65,0.581978021978022,0.581978021978022,0.5554210789391836
7,11,0.4,0.65,0.581978021978022,0.581978021978022,0.5554210789391836
7,12,0.4,0.65,0.581978021978022,0.581978021978022,0.5554210789391836
7,13,0.32,0.65,0.5815384615384616,0.5815384615384616,0.5548455582311772
7,13,0.3,0.65,0.5815384615384616,0.5815384615384616,0.5548455582311772
7,13,0.28,0.65,0.5815384615384616,0.5815384615384616,0.5548455582311772
7,13,0.25,0.65,0.5815384615384616,0.5815384615384616,0.5548455582311772
7,13,0.38,0.65,0.581098901098901,0.581098901098901,0.5542696033893886
7,14,0.3,0.65,0.581098901098901,0.581098901098901,0.5538341047943925
7,14,0.32,0.65,0.581098901098901,0.581098901098901,0.5538341047943925
7,14,0.25,0.65,0.581098901098901,0.581098901098901,0.5538341047943925
7,14,0.28,0.65,0.581098901098901,0.581098901098901,0.5538341047943925
7,13,0.35,0.65,0.581098901098901,0.581098901098901,0.5542696033893886
7,14,0.38,0.65,0.5806593406593407,0.5806593406593407,0.553256425373631
7,13,0.4,0.65,0.5806593406593407,0.5806593406593407,0.5536932135445554
7,14,0.35,0.65,0.5806593406593407,0.5806593406593407,0.553256425373631
7,16,0.3,0.55,0.5806593406593407,0.5806593406593407,0.5554072525939533
7,16,0.28,0.55,0.5806593406593407,0.5806593406593407,0.5554072525939533
7,16,0.25,0.55,0.5806593406593407,0.5806593406593407,0.5554072525939533
7,16,0.32,0.55,0.5806593406593407,0.5806593406593407,0.5554072525939533
7,12,0.32,0.5,0.5802197802197803,0.5802197802197803,0.5613816531497401
7,11,0.28,0.5,0.5802197802197803,0.5802197802197803,0.561566682859395
7,11,0.25,0.5,0.5802197802197803,0.5802197802197803,0.561566682859395
7,12,0.3,0.5,0.5802197802197803,0.5802197802197803,0.5613816531497401
7,11,0.32,0.5,0.5802197802197803,0.5802197802197803,0.561566682859395
7,16,0.38,0.55,0.5802197802197803,0.5802197802197803,0.5548355263849079
7,16,0.35,0.55,0.5802197802197803,0.5802197802197803,0.5548355263849079
7,14,0.4,0.65,0.5802197802197803,0.5802197802197803,0.5526783074555499
7,11,0.3,0.5,0.5802197802197803,0.5802197802197803,0.561566682859395
7,12,0.25,0.5,0.5802197802197803,0.5802197802197803,0.5613816531497401
7,12,0.28,0.5,0.5802197802197803,0.5802197802197803,0.5613816531497401
7,16,0.32,0.6,0.5797802197802198,0.5797802197802198,0.553191931642502
7,12,0.38,0.5,0.5797802197802198,0.5797802197802198,0.5608294665522668
7,12,0.35,0.5,0.5797802197802198,0.5797802197802198,0.5608294665522668
7,16,0.3,0.6,0.5797802197802198,0.5797802197802198,0.553191931642502
7,11,0.38,0.5,0.5797802197802198,0.5797802197802198,0.5610150748081782
7,11,0.35,0.5,0.5797802197802198,0.5797802197802198,0.5610150748081782
7,16,0.4,0.55,0.5797802197802198,0.5797802197802198,0.5542633737737167
7,16,0.25,0.6,0.5797802197802198,0.5797802197802198,0.553191931642502
7,16,0.28,0.6,0.5797802197802198,0.5797802197802198,0.553191931642502
7,15,0.32,0.65,0.5793406593406594,0.5793406593406594,0.5512991570449994
7,16,0.38,0.6,0.5793406593406594,0.5793406593406594,0.5526161646107243
7,12,0.4,0.5,0.5793406593406594,0.5793406593406594,0.5602768927436761
7,15,0.3,0.65,0.5793406593406594,0.5793406593406594,0.5512991570449994
7,16,0.35,0.6,0.5793406593406594,0.5793406593406594,0.5526161646107243
7,15,0.28,0.65,0.5793406593406594,0.5793406593406594,0.5512991570449994
7,11,0.4,0.5,0.5793406593406594,0.5793406593406594,0.5604630806956034
7,15,0.25,0.65,0.5793406593406594,0.5793406593406594,0.5512991570449994
7,15,0.35,0.65,0.5789010989010989,0.5789010989010989,0.5507190656574797
7,10,0.28,0.5,0.5789010989010989,0.5789010989010989,0.5604663782057817
7,16,0.32,0.5,0.5789010989010989,0.5789010989010989,0.5541749973389608
7,10,0.3,0.5,0.5789010989010989,0.5789010989010989,0.5604663782057817
7,10,0.32,0.5,0.5789010989010989,0.5789010989010989,0.5604663782057817
7,10,0.25,0.5,0.5789010989010989,0.5789010989010989,0.5604663782057817
7,15,0.38,0.65,0.5789010989010989,0.5789010989010989,0.5507190656574797
7,16,0.25,0.5,0.5789010989010989,0.5789010989010989,0.5541749973389608
7,16,0.28,0.5,0.5789010989010989,0.5789010989010989,0.5541749973389608
7,16,0.3,0.5,0.5789010989010989,0.5789010989010989,0.5541749973389608
7,16,0.4,0.6,0.5789010989010989,0.5789010989010989,0.5520399630099451
7,10,0.38,0.5,0.5784615384615385,0.5784615384615385,0.5599153466692431
7,10,0.35,0.5,0.5784615384615385,0.5784615384615385,0.5599153466692431
7,16,0.35,0.5,0.5784615384615385,0.5784615384615385,0.5536047177637882
7,15,0.4,0.65,0.5784615384615385,0.5784615384615385,0.5501385309241463
7,16,0.38,0.5,0.5784615384615385,0.5784615384615385,0.5536047177637882
7,16,0.4,0.5,0.578021978021978,0.578021978021978,0.55303401474369
7,10,0.4,0.5,0.578021978021978,0.578021978021978,0.5593639301874596
7,16,0.3,0.65,0.5767032967032967,0.5767032967032967,0.547358317496141
7,16,0.32,0.65,0.5767032967032967,0.5767032967032967,0.547358317496141
7,16,0.25,0.65,0.5767032967032967,0.5767032967032967,0.547358317496141
7,16,0.28,0.65,0.5767032967032967,0.5767032967032967,0.547358317496141
7,16,0.35,0.65,0.5762637362637363,0.5762637362637363,0.5467742258409319
7,16,0.38,0.65,0.5762637362637363,0.5762637362637363,0.5467742258409319
7,16,0.4,0.65,0.5758241758241758,0.5758241758241758,0.5461896827935913
7,12,0.25,0.7,0.5683516483516483,0.5683516483516483,0.5354568632761314
7,12,0.32,0.7,0.5683516483516483,0.5683516483516483,0.5354568632761314
7,10,0.3,0.7,0.5683516483516483,0.5683516483516483,0.5354568632761314
7,10,0.32,0.7,0.5683516483516483,0.5683516483516483,0.5354568632761314
7,11,0.28,0.7,0.5683516483516483,0.5683516483516483,0.5354568632761314
7,12,0.3,0.7,0.5683516483516483,0.5683516483516483,0.5354568632761314
7,12,0.28,0.7,0.5683516483516483,0.5683516483516483,0.5354568632761314
7,11,0.32,0.7,0.5683516483516483,0.5683516483516483,0.5354568632761314
7,10,0.25,0.7,0.5683516483516483,0.5683516483516483,0.5354568632761314
7,11,0.3,0.7,0.5683516483516483,0.5683516483516483,0.5354568632761314
7,10,0.28,0.7,0.5683516483516483,0.5683516483516483,0.5354568632761314
7,11,0.25,0.7,0.5683516483516483,0.5683516483516483,0.5354568632761314
7,10,0.38,0.7,0.5679120879120879,0.5679120879120879,0.5348619563001509
7,14,0.3,0.7,0.5679120879120879,0.5679120879120879,0.5343723094282918
7,12,0.38,0.7,0.5679120879120879,0.5679120879120879,0.5348619563001509
7,12,0.35,0.7,0.5679120879120879,0.5679120879120879,0.5348619563001509
7,11,0.38,0.7,0.5679120879120879,0.5679120879120879,0.5348619563001509
7,10,0.35,0.7,0.5679120879120879,0.5679120879120879,0.5348619563001509
7,14,0.28,0.7,0.5679120879120879,0.5679120879120879,0.5343723094282918
7,14,0.25,0.7,0.5679120879120879,0.5679120879120879,0.5343723094282918
7,11,0.35,0.7,0.5679120879120879,0.5679120879120879,0.5348619563001509
7,14,0.32,0.7,0.5679120879120879,0.5679120879120879,0.5343723094282918
7,13,0.32,0.7,0.5674725274725275,0.5674725274725275,0.5342665762683322
7,13,0.28,0.7,0.5674725274725275,0.5674725274725275,0.5342665762683322
7,13,0.25,0.7,0.5674725274725275,0.5674725274725275,0.5342665762683322
7,12,0.4,0.7,0.5674725274725275,0.5674725274725275,0.5342665762683322
7,10,0.4,0.7,0.5674725274725275,0.5674725274725275,0.5342665762683322
7,11,0.4,0.7,0.5674725274725275,0.5674725274725275,0.5342665762683322
7,14,0.35,0.7,0.5674725274725275,0.5674725274725275,0.5337755281458829
7,13,0.3,0.7,0.5674725274725275,0.5674725274725275,0.5342665762683322
7,14,0.38,0.7,0.5674725274725275,0.5674725274725275,0.5337755281458829
7,13,0.38,0.7,0.567032967032967,0.567032967032967,0.5336707222386304
7,14,0.4,0.7,0.567032967032967,0.567032967032967,0.5331782700003528
7,13,0.35,0.7,0.567032967032967,0.567032967032967,0.5336707222386304
7,13,0.4,0.7,0.5665934065934066,0.5665934065934066,0.5330743932672565
7,15,0.28,0.7,0.5661538461538461,0.5661538461538461,0.5319823193190938
